Order_ID,Order_Date,Customer_ID,Product,Category,Region,Payment_Method,Shipping_Type,Quantity,Unit_Price,Discount,Sales,Profit,Rating,Order_Status
ORD103443,2024-04-30,CUST1269,Denim Jacket,Fashion,West,Debit Card,Express,1,7021.81,0.0,7021.81,2696.61,3.6,Cancelled
ORD102298,2024-05-01,CUST1338,Casual Sneakers,Fashion,West,Debit Card,Standard,1,5560.12,0.0,5560.12,1201.35,4.1,Delivered
ORD101256,2024-05-01,CUST1345,Coffee Maker,Home & Kitchen,West,Credit Card,Standard,2,8983.0,0.0,17966.0,7293.96,4.4,Delivered
ORD103412,2024-05-01,CUST1178,Casual Sneakers,Fashion,North,Credit Card,Same Day,2,4397.46,0.2,7035.93,1301.95,4.7,Cancelled
ORD101838,2024-05-01,CUST1234,Perfume,Beauty,North,UPI,Standard,1,6046.5,0.1,5441.85,597.62,5.0,Delivered
ORD102702,2024-05-01,CUST1133,Denim Jacket,Fashion,Central,UPI,Standard,2,8241.83,0.05,15659.49,6098.15,3.6,Delivered
ORD103180,2024-05-02,CUST1113,Denim Jacket,Fashion,Central,Credit Card,Express,5,5481.92,0.0,27409.62,7915.86,4.6,Delivered
ORD102240,2024-05-02,CUST1451,Perfume,Beauty,South,COD,Express,4,2824.17,0.1,10167.03,3925.56,3.1,Delivered
ORD103470,2024-05-02,CUST1120,Hair Dryer,Beauty,South,COD,Same Day,1,6645.12,0.0,6645.12,2773.91,5.0,Delivered
ORD103028,2024-05-02,CUST1505,T-Shirt,Fashion,Central,Debit Card,Same Day,1,3749.73,0.0,3749.73,1655.64,4.0,Cancelled
ORD100362,2024-05-02,CUST1149,T-Shirt,Fashion,Central,Debit Card,Standard,2,476.21,0.2,761.94,180.14,4.2,Delivered
ORD103313,2024-05-02,CUST1310,Smart Watch,Electronics,Central,COD,Same Day,1,18259.89,0.05,17346.89,4247.43,3.7,Delivered
ORD102746,2024-05-02,CUST1475,Football,Sports,West,Debit Card,Express,1,2811.08,0.0,2811.08,1026.32,2.7,Delivered
ORD103151,2024-05-03,CUST1509,Cricket Bat,Sports,Central,COD,Standard,1,4751.69,0.2,3801.36,1055.69,4.5,Delivered
ORD103196,2024-05-03,CUST1530,Cookware Set,Home & Kitchen,North,Credit Card,Standard,3,7410.76,0.0,22232.27,6088.14,4.5,Delivered
ORD102913,2024-05-03,CUST1003,Resistance Bands,Sports,South,Net Banking,Standard,1,11324.89,0.05,10758.65,4358.42,4.3,Delivered
ORD100975,2024-05-03,CUST1193,T-Shirt,Fashion,Central,COD,Standard,2,2456.75,0.0,4913.5,1242.16,4.7,Delivered
ORD100077,2024-05-04,CUST1514,Cookware Set,Home & Kitchen,Central,Debit Card,Standard,1,688.22,0.05,653.81,257.43,4.0,Delivered
ORD101511,2024-05-04,CUST1032,Backpack,Fashion,East,Credit Card,Standard,4,6172.13,0.05,23454.09,6413.61,3.5,Delivered
ORD102967,2024-05-04,CUST1060,Perfume,Beauty,West,Credit Card,Express,2,1798.94,0.0,3597.88,1545.93,3.8,Delivered
ORD103335,2024-05-04,CUST1473,Laptop Stand,Electronics,Central,COD,Express,2,39850.59,0.0,79701.19,25167.35,2.7,Delivered
ORD102314,2024-05-04,CUST1356,Casual Sneakers,Fashion,North,Debit Card,Express,3,6427.62,0.2,15426.3,4786.08,3.2,Delivered
ORD100566,2024-05-04,CUST1513,Mixer Grinder,Home & Kitchen,North,COD,Same Day,2,3606.62,0.05,6852.57,1008.15,5.0,Delivered
ORD100031,2024-05-04,CUST1043,Smart Watch,Electronics,South,Credit Card,Same Day,3,41835.5,0.05,119231.18,44751.72,4.4,Delivered
ORD101502,2024-05-05,CUST1377,Perfume,Beauty,North,Credit Card,Same Day,1,6616.05,0.0,6616.05,1793.03,3.3,Delivered
ORD102935,2024-05-05,CUST1008,Storage Organizer,Home & Kitchen,South,UPI,Standard,1,9332.73,0.15,7932.82,1276.47,2.9,Cancelled
ORD100411,2024-05-05,CUST1583,Casual Sneakers,Fashion,West,Debit Card,Standard,2,6696.44,0.05,12723.23,3337.73,2.9,Delivered
ORD100325,2024-05-05,CUST1543,Denim Jacket,Fashion,South,COD,Standard,2,8105.98,0.05,15401.36,5307.28,4.6,Delivered
ORD101655,2024-05-06,CUST1516,Wireless Headphones,Electronics,North,Credit Card,Same Day,2,49351.8,0.1,88833.24,15321.18,3.8,Returned
ORD101544,2024-05-06,CUST1485,Smart Watch,Electronics,South,Credit Card,Standard,1,16618.49,0.05,15787.57,1865.61,5.0,Delivered
ORD103483,2024-05-06,CUST1002,Perfume,Beauty,West,UPI,Express,1,3667.66,0.2,2934.13,483.24,2.3,Delivered
ORD101478,2024-05-06,CUST1555,Skincare Kit,Beauty,South,Net Banking,Standard,1,1117.49,0.25,838.12,160.76,4.3,Delivered
ORD103088,2024-05-06,CUST1143,Football,Sports,North,Net Banking,Same Day,1,1001.33,0.1,901.2,188.68,3.6,Delivered
ORD101111,2024-05-07,CUST1195,Mixer Grinder,Home & Kitchen,South,Net Banking,Standard,2,12505.37,0.05,23760.21,6698.75,3.9,Delivered
ORD101876,2024-05-07,CUST1103,Cookware Set,Home & Kitchen,Central,UPI,Standard,1,7306.12,0.05,6940.81,1760.17,3.7,Delivered
ORD102174,2024-05-07,CUST1297,Running Shoes,Fashion,Central,Debit Card,Standard,2,6650.0,0.15,11305.01,2417.68,4.8,Delivered
ORD100625,2024-05-07,CUST1303,Bluetooth Speaker,Electronics,North,UPI,Standard,1,28642.4,0.0,28642.4,11321.39,3.8,Delivered
ORD101290,2024-05-07,CUST1119,Denim Jacket,Fashion,West,Debit Card,Standard,1,4619.77,0.2,3695.81,529.86,3.7,Delivered
ORD100147,2024-05-07,CUST1362,Mixer Grinder,Home & Kitchen,West,Debit Card,Standard,1,6318.92,0.15,5371.08,873.88,4.7,Delivered
ORD100485,2024-05-07,CUST1204,Wireless Headphones,Electronics,West,Credit Card,Same Day,2,18774.97,0.1,33794.95,9567.03,3.9,Delivered
ORD103209,2024-05-08,CUST1298,Laptop Stand,Electronics,South,Net Banking,Standard,1,36758.27,0.15,31244.53,9931.87,5.0,Cancelled
ORD100636,2024-05-08,CUST1585,Denim Jacket,Fashion,East,Credit Card,Standard,1,3008.29,0.15,2557.05,101.1,3.4,Delivered
ORD101385,2024-05-08,CUST1122,Hair Dryer,Beauty,South,Net Banking,Standard,1,5090.28,0.0,5090.28,993.38,4.8,Delivered
ORD103434,2024-05-08,CUST1234,Backpack,Fashion,South,Debit Card,Standard,1,4425.05,0.15,3761.29,780.23,4.1,Delivered
ORD102292,2024-05-08,CUST1236,Smart Watch,Electronics,West,UPI,Express,2,51557.46,0.1,92803.43,14731.62,4.7,Delivered
ORD100718,2024-05-08,CUST1317,Football,Sports,West,Credit Card,Standard,1,4883.22,0.0,4883.22,1204.65,4.5,Returned
ORD102208,2024-05-08,CUST1322,Laptop Stand,Electronics,South,Net Banking,Express,4,18977.83,0.25,56933.48,-263.19,4.0,Delivered
ORD101287,2024-05-08,CUST1007,Makeup Set,Beauty,Central,Credit Card,Same Day,1,338.52,0.0,338.52,86.85,4.7,Delivered
ORD101816,2024-05-08,CUST1323,Power Bank,Electronics,Central,UPI,Same Day,1,28400.86,0.15,24140.73,2312.58,5.0,Delivered
ORD100565,2024-05-09,CUST1207,Face Serum,Beauty,Central,UPI,Standard,2,5170.36,0.1,9306.64,2300.13,3.7,Returned
ORD101608,2024-05-09,CUST1196,Denim Jacket,Fashion,South,Credit Card,Standard,1,7567.34,0.1,6810.61,964.87,4.5,Delivered
ORD100326,2024-05-09,CUST1203,Cookware Set,Home & Kitchen,Central,UPI,Standard,2,4569.23,0.0,9138.46,1564.08,4.5,Delivered
ORD102881,2024-05-09,CUST1118,Football,Sports,North,Debit Card,Standard,1,8914.13,0.2,7131.3,-28.3,4.1,Delivered
ORD100509,2024-05-09,CUST1070,Running Shoes,Fashion,East,Net Banking,Standard,3,1417.86,0.1,3828.23,1377.15,3.9,Delivered
ORD103109,2024-05-09,CUST1432,Power Bank,Electronics,South,COD,Standard,1,52047.76,0.0,52047.76,22467.8,4.5,Delivered
ORD101307,2024-05-09,CUST1536,T-Shirt,Fashion,West,Net Banking,Same Day,4,515.37,0.1,1855.32,715.04,3.6,Delivered
ORD103254,2024-05-09,CUST1396,Air Fryer,Home & Kitchen,West,Credit Card,Standard,1,11113.21,0.15,9446.23,702.3,3.8,Delivered
ORD102640,2024-05-10,CUST1191,Laptop Stand,Electronics,West,Credit Card,Same Day,1,15748.88,0.15,13386.55,486.26,4.2,Delivered
ORD103292,2024-05-10,CUST1511,Perfume,Beauty,Central,Credit Card,Standard,1,6261.7,0.0,6261.7,2123.88,3.0,Delivered
ORD101264,2024-05-10,CUST1263,Storage Organizer,Home & Kitchen,West,Debit Card,Standard,2,7969.55,0.15,13548.24,2649.97,4.1,Delivered
ORD103371,2024-05-10,CUST1338,Casual Sneakers,Fashion,North,UPI,Standard,1,2216.83,0.1,1995.14,410.21,4.1,Returned
ORD100853,2024-05-10,CUST1249,Laptop Stand,Electronics,East,Debit Card,Express,1,25386.41,0.05,24117.09,3851.69,4.2,Delivered
ORD100188,2024-05-10,CUST1581,T-Shirt,Fashion,North,UPI,Standard,1,7292.34,0.2,5833.87,148.78,4.6,Delivered
ORD101046,2024-05-10,CUST1355,Cricket Bat,Sports,West,COD,Standard,1,1942.09,0.05,1844.99,536.39,5.0,Delivered
ORD102666,2024-05-11,CUST1182,Backpack,Fashion,Central,Credit Card,Express,2,703.35,0.05,1336.37,478.08,4.4,Delivered
ORD100592,2024-05-11,CUST1220,Makeup Set,Beauty,Central,Net Banking,Same Day,1,2605.28,0.05,2475.02,529.25,4.3,Delivered
ORD102966,2024-05-11,CUST1220,Laptop Stand,Electronics,South,Credit Card,Standard,1,40025.36,0.0,40025.36,15600.84,3.9,Delivered
ORD103072,2024-05-11,CUST1019,Casual Sneakers,Fashion,South,Debit Card,Standard,1,4522.25,0.05,4296.14,1717.48,3.1,Delivered
ORD103093,2024-05-11,CUST1454,Skincare Kit,Beauty,West,Net Banking,Standard,1,6956.35,0.25,5217.26,-143.27,3.9,Delivered
ORD103083,2024-05-11,CUST1433,Wireless Headphones,Electronics,Central,COD,Express,1,7066.19,0.0,7066.19,2946.4,4.2,Delivered
ORD100096,2024-05-11,CUST1204,Yoga Mat,Sports,East,Credit Card,Standard,4,1084.26,0.1,3903.35,853.76,4.6,Delivered
ORD102181,2024-05-11,CUST1473,Coffee Maker,Home & Kitchen,North,Debit Card,Express,1,16013.5,0.05,15212.83,4533.19,3.7,Delivered
ORD100383,2024-05-11,CUST1273,Mixer Grinder,Home & Kitchen,North,Debit Card,Standard,1,548.84,0.2,439.07,21.64,3.6,Delivered
ORD100831,2024-05-11,CUST1163,Yoga Mat,Sports,West,COD,Standard,4,9485.78,0.1,34148.8,4014.37,4.4,Delivered
ORD101250,2024-05-12,CUST1025,Wireless Headphones,Electronics,South,Debit Card,Express,2,19329.87,0.0,38659.75,13570.89,3.6,Delivered
ORD101401,2024-05-12,CUST1395,Mixer Grinder,Home & Kitchen,North,Net Banking,Standard,1,4904.74,0.0,4904.74,2144.59,4.4,Delivered
ORD101541,2024-05-12,CUST1098,Power Bank,Electronics,North,UPI,Same Day,2,17531.25,0.05,33309.37,11471.1,4.0,Delivered
ORD101505,2024-05-12,CUST1571,Air Fryer,Home & Kitchen,South,UPI,Same Day,2,13983.49,0.0,27966.98,7412.48,4.3,Delivered
ORD103274,2024-05-12,CUST1564,Denim Jacket,Fashion,North,Debit Card,Express,1,7001.81,0.05,6651.72,2033.93,4.8,Delivered
ORD101785,2024-05-13,CUST1345,Bluetooth Speaker,Electronics,South,Net Banking,Express,2,47162.64,0.0,94325.28,20185.56,2.6,Delivered
ORD101905,2024-05-13,CUST1233,Face Serum,Beauty,South,UPI,Express,2,5991.86,0.15,10186.16,3537.61,3.8,Delivered
ORD101106,2024-05-13,CUST1145,Yoga Mat,Sports,South,UPI,Standard,1,9559.78,0.15,8125.82,2533.08,4.0,Delivered
ORD102486,2024-05-13,CUST1549,Wireless Headphones,Electronics,West,Debit Card,Express,1,43074.23,0.0,43074.23,14678.86,4.9,Delivered
ORD102252,2024-05-13,CUST1072,Makeup Set,Beauty,West,Debit Card,Standard,1,1708.84,0.1,1537.95,529.81,4.5,Delivered
ORD102686,2024-05-13,CUST1235,Makeup Set,Beauty,Central,Net Banking,Standard,4,1036.57,0.15,3524.35,1107.23,5.0,Delivered
ORD101123,2024-05-13,CUST1048,Football,Sports,North,Debit Card,Express,1,7254.1,0.0,7254.1,2833.35,4.1,Delivered
ORD100314,2024-05-13,CUST1230,Air Fryer,Home & Kitchen,South,Credit Card,Standard,3,15091.34,0.15,38482.93,1404.75,3.5,Delivered
ORD101810,2024-05-13,CUST1547,Mixer Grinder,Home & Kitchen,Central,COD,Standard,3,2037.16,0.05,5805.9,1312.58,4.1,Delivered
ORD101708,2024-05-13,CUST1295,Power Bank,Electronics,North,Credit Card,Express,1,17693.75,0.1,15924.37,4089.29,4.3,Delivered
ORD100856,2024-05-13,CUST1580,Yoga Mat,Sports,North,UPI,Same Day,3,732.53,0.05,2087.71,618.83,3.1,Delivered
ORD102161,2024-05-13,CUST1134,Smart Watch,Electronics,Central,Debit Card,Standard,1,48935.97,0.05,46489.17,6529.23,4.4,Delivered
ORD100118,2024-05-14,CUST1262,Coffee Maker,Home & Kitchen,South,Credit Card,Standard,1,16947.21,0.0,16947.21,6410.64,4.5,Returned
ORD101012,2024-05-14,CUST1074,Football,Sports,West,Debit Card,Standard,2,11848.77,0.15,20142.91,1727.94,3.4,Delivered
ORD102099,2024-05-14,CUST1463,T-Shirt,Fashion,Central,Net Banking,Same Day,1,4553.31,0.15,3870.31,448.98,3.0,Delivered
ORD100830,2024-05-14,CUST1112,Bluetooth Speaker,Electronics,Central,Credit Card,Standard,1,5621.86,0.2,4497.49,-200.84,4.1,Delivered
ORD100988,2024-05-14,CUST1399,Cookware Set,Home & Kitchen,West,Debit Card,Standard,1,10350.72,0.05,9833.18,4071.85,3.8,Delivered
ORD101891,2024-05-14,CUST1100,Cookware Set,Home & Kitchen,West,Credit Card,Standard,1,2792.95,0.2,2234.36,-83.54,5.0,Delivered
ORD103277,2024-05-14,CUST1264,Backpack,Fashion,East,COD,Express,2,7104.66,0.0,14209.31,3149.38,3.7,Delivered
ORD103481,2024-05-14,CUST1353,Football,Sports,North,Net Banking,Standard,1,9059.53,0.1,8153.57,2409.53,2.9,Returned
ORD101453,2024-05-14,CUST1086,Resistance Bands,Sports,Central,UPI,Standard,1,913.65,0.05,867.97,363.29,4.3,Delivered
ORD103385,2024-05-14,CUST1025,Football,Sports,South,Credit Card,Same Day,1,4217.11,0.1,3795.4,612.83,3.4,Delivered
ORD102750,2024-05-14,CUST1411,Face Serum,Beauty,Central,Debit Card,Standard,4,3529.93,0.1,12707.76,4118.32,4.2,Delivered
ORD101562,2024-05-15,CUST1370,Mixer Grinder,Home & Kitchen,Central,UPI,Express,1,8707.96,0.1,7837.16,685.45,3.9,Delivered
ORD103060,2024-05-15,CUST1382,Air Fryer,Home & Kitchen,Central,Debit Card,Express,1,17807.31,0.05,16916.95,3499.49,4.3,Returned
ORD100507,2024-05-15,CUST1391,Wireless Headphones,Electronics,Central,Credit Card,Standard,2,24031.24,0.2,38449.98,5104.99,3.8,Delivered
ORD100924,2024-05-15,CUST1189,T-Shirt,Fashion,Central,COD,Standard,1,6139.98,0.0,6139.98,2098.81,3.2,Delivered
ORD103332,2024-05-15,CUST1262,Air Fryer,Home & Kitchen,East,Credit Card,Express,3,3414.25,0.2,8194.19,64.47,3.9,Delivered
ORD101514,2024-05-15,CUST1396,Power Bank,Electronics,South,COD,Express,1,11382.06,0.1,10243.86,3828.36,3.5,Delivered
ORD101903,2024-05-15,CUST1320,Wireless Headphones,Electronics,South,COD,Standard,3,30187.38,0.05,86034.03,27724.6,3.5,Delivered
ORD100616,2024-05-16,CUST1012,T-Shirt,Fashion,South,Debit Card,Standard,1,2787.25,0.05,2647.89,966.4,4.1,Delivered
ORD103430,2024-05-16,CUST1056,Power Bank,Electronics,North,Credit Card,Express,1,43869.48,0.1,39482.53,11716.78,5.0,Delivered
ORD100567,2024-05-16,CUST1253,Denim Jacket,Fashion,West,UPI,Express,2,4832.4,0.0,9664.79,1867.9,4.0,Delivered
ORD102236,2024-05-16,CUST1180,T-Shirt,Fashion,South,COD,Standard,3,5901.34,0.15,15048.42,324.97,4.7,Delivered
ORD100482,2024-05-17,CUST1403,Backpack,Fashion,East,COD,Standard,1,8312.31,0.1,7481.08,1523.53,4.0,Delivered
ORD102398,2024-05-17,CUST1390,Running Shoes,Fashion,West,UPI,Same Day,1,915.48,0.15,778.16,230.55,4.4,Delivered
ORD101412,2024-05-17,CUST1016,Coffee Maker,Home & Kitchen,West,Credit Card,Same Day,3,17759.29,0.1,47950.08,8488.75,5.0,Delivered
ORD103390,2024-05-18,CUST1090,Backpack,Fashion,West,UPI,Standard,1,5521.25,0.05,5245.19,1251.02,5.0,Delivered
ORD103221,2024-05-18,CUST1191,Storage Organizer,Home & Kitchen,West,Debit Card,Standard,2,8634.85,0.1,15542.73,1753.8,4.0,Delivered
ORD101851,2024-05-18,CUST1301,Makeup Set,Beauty,North,Net Banking,Standard,1,552.4,0.05,524.78,177.93,3.9,Delivered
ORD101941,2024-05-18,CUST1308,Hair Dryer,Beauty,North,UPI,Express,1,1332.72,0.15,1132.81,319.21,4.2,Delivered
ORD100695,2024-05-18,CUST1297,Running Shoes,Fashion,East,Credit Card,Standard,2,3911.3,0.1,7040.34,1202.29,3.3,Delivered
ORD101817,2024-05-18,CUST1064,Football,Sports,West,Debit Card,Express,1,2330.45,0.0,2330.45,710.77,4.0,Delivered
ORD101659,2024-05-18,CUST1556,Air Fryer,Home & Kitchen,East,COD,Standard,3,9229.59,0.0,27688.77,6035.88,4.9,Delivered
ORD101424,2024-05-19,CUST1199,Casual Sneakers,Fashion,South,Net Banking,Express,2,2026.32,0.05,3850.01,562.05,2.4,Delivered
ORD101306,2024-05-19,CUST1281,Air Fryer,Home & Kitchen,West,Net Banking,Standard,1,14737.79,0.2,11790.23,979.62,4.2,Delivered
ORD103305,2024-05-19,CUST1315,Skincare Kit,Beauty,West,COD,Express,1,6923.13,0.1,6230.81,1128.89,4.1,Delivered
ORD100918,2024-05-19,CUST1428,Bluetooth Speaker,Electronics,Central,UPI,Standard,1,43874.71,0.05,41680.97,7080.65,4.1,Returned
ORD101561,2024-05-19,CUST1373,Bluetooth Speaker,Electronics,South,Credit Card,Express,1,44882.37,0.05,42638.25,10150.17,4.6,Delivered
ORD102125,2024-05-19,CUST1417,Casual Sneakers,Fashion,Central,Debit Card,Standard,1,834.87,0.0,834.87,327.84,3.0,Returned
ORD103318,2024-05-19,CUST1435,Power Bank,Electronics,Central,Credit Card,Standard,2,37515.67,0.05,71279.78,19853.49,2.9,Delivered
ORD100932,2024-05-20,CUST1539,Makeup Set,Beauty,North,Debit Card,Standard,2,3941.76,0.05,7489.35,1565.02,4.1,Returned
ORD102607,2024-05-20,CUST1470,Smart Watch,Electronics,East,Net Banking,Standard,1,38181.05,0.0,38181.05,9747.25,3.1,Delivered
ORD102345,2024-05-20,CUST1097,Resistance Bands,Sports,East,Debit Card,Express,3,4595.79,0.05,13097.99,4031.01,3.4,Delivered
ORD103467,2024-05-20,CUST1338,Laptop Stand,Electronics,North,Credit Card,Express,3,24756.03,0.0,74268.08,12963.47,3.9,Delivered
ORD100345,2024-05-20,CUST1287,Running Shoes,Fashion,East,UPI,Express,1,3530.48,0.05,3353.96,1173.36,3.9,Delivered
ORD102187,2024-05-21,CUST1148,Laptop Stand,Electronics,West,Net Banking,Express,2,24005.32,0.25,36007.99,4415.06,3.9,Delivered
ORD101803,2024-05-21,CUST1253,Mixer Grinder,Home & Kitchen,North,Debit Card,Express,3,16623.96,0.1,44884.69,7725.79,3.9,Delivered
ORD101178,2024-05-21,CUST1393,Smart Watch,Electronics,East,Debit Card,Standard,1,45125.52,0.1,40612.97,5232.07,4.1,Delivered
ORD102420,2024-05-21,CUST1088,Cookware Set,Home & Kitchen,North,Credit Card,Standard,1,1789.6,0.05,1700.12,470.6,3.0,Delivered
ORD102078,2024-05-21,CUST1273,Dumbbells,Sports,North,Net Banking,Same Day,1,1188.23,0.15,1010.0,126.23,2.8,Delivered
ORD102894,2024-05-22,CUST1348,T-Shirt,Fashion,East,COD,Standard,2,8506.33,0.05,16162.03,2920.27,5.0,Delivered
ORD102417,2024-05-22,CUST1149,Perfume,Beauty,West,Debit Card,Express,1,6525.35,0.0,6525.35,2678.02,4.6,Delivered
ORD100210,2024-05-22,CUST1216,Dumbbells,Sports,East,Net Banking,Express,2,11463.72,0.2,18341.95,3803.68,4.3,Delivered
ORD101501,2024-05-22,CUST1021,Casual Sneakers,Fashion,West,Debit Card,Standard,1,8848.9,0.25,6636.68,80.88,4.2,Delivered
ORD101296,2024-05-23,CUST1303,Power Bank,Electronics,West,UPI,Same Day,3,10897.3,0.05,31057.32,6158.93,3.7,Returned
ORD100379,2024-05-23,CUST1026,Air Fryer,Home & Kitchen,South,COD,Express,3,8940.71,0.0,26822.13,8914.34,3.7,Delivered
ORD101620,2024-05-24,CUST1490,Running Shoes,Fashion,Central,COD,Standard,2,3107.23,0.2,4971.57,1159.51,3.3,Delivered
ORD101458,2024-05-24,CUST1552,Coffee Maker,Home & Kitchen,West,Debit Card,Same Day,1,12523.12,0.0,12523.12,4471.63,4.3,Delivered
ORD100208,2024-05-24,CUST1296,Cookware Set,Home & Kitchen,North,COD,Express,2,15231.3,0.1,27416.35,2057.46,3.3,Delivered
ORD102491,2024-05-24,CUST1284,Running Shoes,Fashion,Central,COD,Standard,1,838.68,0.05,796.75,160.55,4.4,Delivered
ORD103215,2024-05-24,CUST1289,Skincare Kit,Beauty,East,Credit Card,Standard,1,825.67,0.15,701.82,36.75,3.7,Delivered
ORD101881,2024-05-24,CUST1570,Running Shoes,Fashion,Central,UPI,Same Day,4,7730.87,0.0,30923.46,13868.78,4.5,Delivered
ORD103199,2024-05-24,CUST1236,Running Shoes,Fashion,West,Net Banking,Standard,1,6171.25,0.2,4937.0,581.36,3.6,Delivered
ORD100205,2024-05-25,CUST1301,Power Bank,Electronics,South,COD,Same Day,1,22912.98,0.0,22912.98,7530.74,3.2,Delivered
ORD103301,2024-05-25,CUST1042,Casual Sneakers,Fashion,East,Credit Card,Standard,1,8975.46,0.1,8077.91,2556.14,3.5,Delivered
ORD101700,2024-05-25,CUST1262,Mixer Grinder,Home & Kitchen,South,Credit Card,Same Day,1,13587.88,0.2,10870.3,92.25,4.1,Delivered
ORD101260,2024-05-25,CUST1581,Denim Jacket,Fashion,South,COD,Standard,1,4918.88,0.1,4426.99,1607.69,4.0,Delivered
ORD100617,2024-05-25,CUST1079,Football,Sports,West,UPI,Express,1,2073.76,0.1,1866.38,691.27,2.0,Delivered
ORD103167,2024-05-26,CUST1146,Casual Sneakers,Fashion,Central,Net Banking,Express,2,8695.12,0.2,13912.19,3420.69,3.1,Delivered
ORD102300,2024-05-26,CUST1075,Air Fryer,Home & Kitchen,West,Debit Card,Standard,1,9979.72,0.2,7983.77,-288.06,3.1,Delivered
ORD102332,2024-05-26,CUST1494,Air Fryer,Home & Kitchen,South,COD,Standard,2,11555.09,0.0,23110.18,7740.47,4.8,Delivered
ORD100291,2024-05-26,CUST1107,Storage Organizer,Home & Kitchen,South,UPI,Express,1,1303.55,0.15,1108.02,385.62,4.7,Delivered
ORD100508,2024-05-26,CUST1114,Laptop Stand,Electronics,West,COD,Standard,2,6650.02,0.15,11305.04,173.84,4.6,Delivered
ORD101672,2024-05-26,CUST1521,Hair Dryer,Beauty,Central,Credit Card,Standard,1,2082.75,0.25,1562.06,-107.76,3.8,Delivered
ORD101428,2024-05-26,CUST1110,Perfume,Beauty,Central,UPI,Standard,2,5330.29,0.0,10660.57,1846.96,3.7,Delivered
ORD102657,2024-05-27,CUST1366,Power Bank,Electronics,North,UPI,Standard,1,42137.26,0.0,42137.26,17346.66,5.0,Delivered
ORD101122,2024-05-27,CUST1496,Denim Jacket,Fashion,West,UPI,Standard,3,531.44,0.0,1594.32,310.09,4.6,Delivered
ORD101010,2024-05-27,CUST1180,T-Shirt,Fashion,Central,UPI,Standard,1,5331.73,0.2,4265.38,100.1,4.8,Delivered
ORD100743,2024-05-27,CUST1020,Casual Sneakers,Fashion,Central,Credit Card,Standard,2,4391.08,0.05,8343.05,2950.72,4.5,Delivered
ORD100889,2024-05-28,CUST1359,T-Shirt,Fashion,West,COD,Express,3,7555.03,0.2,18132.07,3148.51,3.7,Cancelled
ORD102237,2024-05-28,CUST1559,Running Shoes,Fashion,West,UPI,Express,2,8608.22,0.15,14633.98,233.87,3.7,Delivered
ORD102576,2024-05-28,CUST1181,Backpack,Fashion,North,Credit Card,Express,1,2381.95,0.25,1786.46,114.5,3.9,Delivered
ORD102429,2024-05-28,CUST1155,Bluetooth Speaker,Electronics,Central,COD,Express,1,53284.18,0.25,39963.13,4945.9,3.6,Delivered
ORD100778,2024-05-28,CUST1441,Coffee Maker,Home & Kitchen,North,Net Banking,Standard,2,3593.11,0.2,5748.98,1782.07,4.0,Delivered
ORD100215,2024-05-28,CUST1173,Face Serum,Beauty,North,COD,Express,2,4816.65,0.1,8669.98,2335.05,4.0,Delivered
ORD103059,2024-05-29,CUST1064,Wireless Headphones,Electronics,Central,Debit Card,Standard,3,18976.79,0.05,54083.86,8896.06,3.7,Returned
ORD103099,2024-05-29,CUST1016,Air Fryer,Home & Kitchen,South,Net Banking,Standard,3,10101.42,0.25,22728.19,208.1,4.1,Delivered
ORD103031,2024-05-29,CUST1137,Cricket Bat,Sports,West,Credit Card,Standard,1,3906.25,0.0,3906.25,826.71,5.0,Delivered
ORD103303,2024-05-29,CUST1501,Mixer Grinder,Home & Kitchen,East,COD,Express,1,13581.71,0.1,12223.54,3409.87,4.2,Delivered
ORD101639,2024-05-29,CUST1598,Face Serum,Beauty,North,UPI,Standard,3,4976.32,0.15,12689.62,3368.57,4.6,Delivered
ORD100504,2024-05-29,CUST1481,Backpack,Fashion,East,COD,Same Day,1,7842.01,0.1,7057.81,2599.71,3.7,Delivered
ORD101321,2024-05-30,CUST1410,Air Fryer,Home & Kitchen,East,Credit Card,Standard,1,11568.63,0.05,10990.2,1439.06,3.6,Delivered
